ts_ms,event_id,period,display_clock,home_team,home_score,away_team,away_score,home_score_delta,away_score_delta,game_state,event_type
1781875860543,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875890922,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875920571,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875950935,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875980260,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876010668,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876040929,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876070282,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876100461,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876130799,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876160984,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876190180,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876220784,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876250031,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876251065,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876280477,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876310798,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876340078,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876370428,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876400717,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876431046,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876460208,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876490509,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876520827,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876550055,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876580343,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876610739,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876640860,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876670120,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876700555,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876730080,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876760166,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876790720,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876821066,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876850380,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876880759,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876910257,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876940510,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781876970761,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877000183,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877030515,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877060775,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877090966,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877120224,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877150586,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877180095,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877210496,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877240766,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877270982,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877300159,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877330505,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877360390,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877390858,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877420859,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877450154,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877480439,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877510770,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877540424,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877570739,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877600023,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877601073,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877630446,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877660790,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877690083,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877720456,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877750844,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877780139,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877810289,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877840924,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877870180,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877900295,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877930656,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877960030,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877961099,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781877990493,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878020772,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878050230,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878080384,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878110197,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878140961,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878170775,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878200569,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878230475,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781878260397,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
